	orderid	latitude	longitude	estimateddeliverytime	totalprice	zip	city	time
1098	1553428	37.8458443	-122.2669907	135.0	71.95	94611	Oakland	2.5836075000000003
1099	1553474	32.745141499999995	-117.1451566	52.0	54.35	92104	San Diego	2.630602777777778
1100	1553500	37.4165969	-122.0694643	331.0	97.14	94086	Mountain View	2.6493675
1101	1553771	37.3293267	-121.9653216	132.0	47.62	95117	Santa Clara	2.7000833333333336
1102	1553731	37.78708579999999	-122.4277042	182.0	74.05		San Francisco	2.722488888888889
1103	1553718	37.72875850000001	-122.45666509999998	190.0	52.95		San Francisco	2.8253424999999996
1104	1553827	37.34140900000001	-122.032682	192.0	48.45	94086	Sunnyvale	2.714027777777778
1105	1553810	37.7433833	-122.47342250000001	277.0	55.54		San Francisco	3.0346325
1106	1553865	37.8034516	-122.2624626	32.0	54.1	94612	Oakland	3.0969769444444446
1107	1553861	37.760529	-122.424668	121.0	66.76	94114	San Francisco	3.1059
1108	1553850	37.3299099	-121.9049582	209.0	135.78	95110-2007	San José	3.120481388888889
1109	1553811	37.3541798	-121.87275990000002	144.0	61.25	95112	San José	3.2554519444444443
1110	1554060	37.8098775	-122.299692	144.0	46.03	94612	Oakland	3.2876825
1111	1554114	37.5708514	-122.30101609999998	0.0	44.73		San Mateo	3.3332713888888885
1112	1554059	37.77002810000001	-122.422098	301.0	58.3	94114	San Francisco	3.4814480555555556
1113	1554067	37.6376939	-122.46461570000001	167.0	28.39		San Bruno	3.7550702777777776
1114	1554216	37.7962581	-122.2398155	104.0	47.94	94602	Oakland	3.851375
1115	1554223	37.49653060000001	-122.2790848	97.0	66.26		San Carlos	3.9243313888888887
1116	1554388	37.7278873	-122.386476	47.0	36.61	94124	San Francisco	4.100201944444444
1117	1554472	36.9599121	-122.0197935	77.0	33.42	CA 95060-4619	Santa Cruz	4.111075
1118	1554362	37.7365076	-122.4276572	145.0	27.59	94131	San Francisco	2.802129722222222
1119	1554501	37.3729844	-122.0517064	98.0	51.32	94087	Sunnyvale	4.534143611111111
1120	1554212	37.7580027	-122.4122145	198.0	91.28	94114	San Francisco	4.706920277777778
1121	1554438	37.776889	-122.4430582	32.0	71.2	94115	San Francisco	4.7076158333333336
1122	1554560	37.722788	-122.45583	118.0	54.16	94132	San Francisco	4.742155555555556
1123	1554576	37.3795166	-122.1171682	214.0	45.97	94022	Los Altos	4.808909166666666
1124	1554614	37.4309419	-122.2008528	115.0	38.3	94027	Menlo Park	4.862154722222222
1125	1554584	37.5068412	-122.300525	180.0	101.47	94002-3585	Belmont	5.127576944444444
1126	1554736	37.7129441	-122.4609564	157.0	51.4	94132	San Francisco	5.253474166666667
1127	1554750	37.4021054	-121.99962179999999	92.0	50.15		Sunnyvale	5.436502777777778
1128	1554772	37.80540720000001	-122.4185374	378.0	125.24	94114	San Francisco	5.5957925
1129	1554833	37.6617403	-122.4448468	220.0	94.84	94014	South San Francisco	5.926775833333334
1130	1554823	37.77740410000001	-122.4691621	7.0	31.11	94122	San Francisco	6.084269444444444
1131	1554743	37.7802096	-122.408383	215.0	50.22	94103	San Francisco	5.573077777777778
1132	1554471	37.777375	-122.466018	128.0	89.08	94122	San Francisco	6.660144444444445
1133	1554855	37.650749	-122.464222	173.0	27.85	94044	Daly City	6.7460075
1134	1554974	37.807484	-122.268824	211.0	45.98	94612	Oakland	6.785611111111111
1135	1554925	37.7925899	-122.424106	148.0	66.17	94114	San Francisco	17.68522972222222
1136	1555002	37.5643701	-122.3078632	90.0	39.51	94401	San Mateo	17.918670277777778
1137	1554986	37.7834193	-122.4151014	103.0	74.56	94114	San Francisco	17.907659166666665
1138	1555022	37.470168	-122.22768899999998	149.0	32.31		Redwood City	19.148208333333333
1139	1555039	36.983453	-121.9146743	116.0	45.87	95003	Aptos	19.72815
1140	1555242	37.7624008	-122.4656598	5.0	67.65	94122	San Francisco	20.26865472222222
1141	1555231	37.6557546	-122.0679331	181.0	82.4	25426	Hayward	20.40694722222222
1142	1555228	37.335399	-121.957277	7.0	32.35	95052	Santa Clara	20.782324166666665
1143	1555250	34.016941700000004	-118.3933022	182.0	79.62	90232	Culver City	21.163092499999998
1144	1555320	32.7531088	-117.1401635	162.0	51.3	92102	San Diego	21.18189527777778
1145	1555312	37.76152670000001	-122.247778	93.0	61.43	94601	Alameda	21.394200833333333
1146	1555360	37.7910035	-122.4159447	232.0	44.81	94114	San Francisco	21.901552777777777
1147	1555381	37.7041832	-122.41542709999999	205.0	45.96		Daly City	22.080873055555557
1148	1555394	32.746601	-117.1665895	136.0	82.12	92103	San Diego	22.131475000000002
1149	1555417	37.5018906	-122.2483733	122.0	114.36	94070	San Carlos	22.532038055555553
1150	1555439	37.7382274	-122.4157138	14.0	74.84	94134	San Francisco	22.604366666666667
1151	1555352	37.6503944	-122.08670690000001	205.0	35.04		Hayward	22.6671075
1152	1555589	37.632171	-122.486872	232.0	95.34	94044	Pacifica	23.5463175
1153	1555599	37.8527389	-122.28226780000001	39.0	107.5		Berkeley	23.66647861111111
1154	1555678	37.6262918	-122.4261446	203.0	44.87	94066	San Bruno	20.716982499999997
1155	1555710	37.7342383	-122.17540890000002	251.0	39.19	94603	Oakland	0.1667361111111111
1156	1555692	37.5326015	-122.35989109999998	34.0	87.55		Hillsborough	0.33539166666666664
1157	1555731	37.802468	-122.263122	333.0	31.68	94612	Oakland	0.5965047222222223
1158	1555747	37.58435120000001	-122.3437064	114.0	43.43		Burlingame	0.6188972222222222
1159	1555771	37.2320653	-121.84018789999999	5.0	121.72		San José	0.7241713888888889
1160	1555891	37.6521869	-122.4254104	136.0	45.07	94080	South San Francisco	1.2648369444444445
1161	1555893	37.8734167	-122.2664119	244.0	92.08	94704	Berkeley	1.3901472222222222
1162	1556000	32.7507055	-117.1243175	39.0	59.6	92104	San Diego	1.422677777777778
1163	1555954	37.7801158	-122.47895690000001	215.0	54.19		San Francisco	1.4550991666666666
1164	1556047	33.8740853	-118.36790409999999	86.0	67.05		Redondo Beach	1.4458638888888888
1165	1556029	32.7720485	-117.1167763	270.0	97.1	92116	San Diego	1.5263908333333334
1166	1556053	37.744526	-122.430306	66.0	37.17	94114	San Francisco	1.7233258333333334
1167	1556075	37.8078112	-122.2557781	39.0	115.56	94610	Oakland	1.8764908333333334
1168	1556122	37.5265273	-122.3496635	3.0	40.82	94497	San Mateo	2.1065702777777777
1169	1556126	37.7818412	-122.3925962	7.0	81.26	94114	San Francisco	2.15595
1170	1556227	34.0195095	-118.47345459999998	101.0	63.16		Santa Monica	2.2744222222222223
1171	1556288	37.8143211	-122.29073190000001	160.0	73.22		Oakland	2.2707444444444445
1172	1552698	34.0088547	-118.48597450000001	57.0	43.96		Santa Monica	2.4120980555555556
1173	1552752	37.78723	-122.465473	109.0	41.86	94122	San Francisco	2.4339286111111114
1174	1552882	37.7347783	-122.42777379999998	257.0	51.35		San Francisco	2.377047222222222
1175	1552815	37.738548	-122.418141	170.0	51.72	94114	San Francisco	2.547889722222222
1176	1552890	37.7767355	-122.4189577	250.0	38.51	94102	San Francisco	2.5137341666666666
1177	1552821	37.66719439999999	-122.43142179999998	47.0	121.61		South San Francisco	2.5533480555555554
1178	1552911	37.783779	-122.470599	140.0	33.58	94122	San Francisco	2.734852777777778
1179	1552790	37.8060307	-122.4198113	58.0	80.95	94109	San Francisco	2.805630555555555
1180	1553012	37.7614268	-122.4408302	192.0	50.52	94114	San Francisco	2.699498055555556
1181	1553229	37.7579401	-122.4276476	118.0	67.7	94114	San Francisco	2.8915508333333335
1182	1553102	37.7571545	-122.40312990000001	1149.0	80.23		San Francisco	2.922443611111111
1183	1553223	37.7620683	-122.41159679999998	17.0	75.1		San Francisco	2.9994675
1184	1553329	32.7487084	-117.2515791	7.0	63.21	92107	San Diego	3.040739722222222
1185	1553405	37.7965172	-122.20381470000001	99.0	52.72		Oakland	3.090963888888889
1186	1553161	36.965394	-121.97238	170.0	36.47	95065	Santa Cruz	3.142981388888889
1187	1553501	37.62294779999999	-122.40984820000001	328.0	31.76		San Bruno	3.2192408333333336
1188	1553548	37.8457691	-122.2946009	91.0	57.05	94612	Emeryville	3.2304416666666667
1189	1553597	37.7864885	-122.4848868	82.0	61.44	94122	San Francisco	3.29405
1190	1553513	37.7701908	-122.19899380000001	200.0	46.32		Oakland	3.3463361111111114
1191	1553679	37.7298686	-122.5027307	205.0	48.04	94132	San Francisco	3.3284991666666666
1192	1553712	37.6329629	-122.415605	233.0	55.52	CA 94066	San Bruno	3.381924166666667
1193	1553669	34.024962	-118.45190190000001	115.0	56.89		Santa Monica	3.6914908333333334
1194	1553822	37.8037489	-122.2631189	18.0	33.06	94612	Oakland	3.7553908333333332
1195	1553794	37.8029643	-122.4184216	128.0	93.47	94114	San Francisco	4.021004722222222
1196	1553559	37.7817846	-122.4208606	171.0	41.37	94114	San Francisco	4.027190833333333
1197	1553744	37.7783609	-122.45904499999999	30.0	41.18		San Francisco	4.028
1198	1553907	37.773148	-122.20968149999999	50.0	42.62		Oakland	4.133335277777778
1199	1553856	32.7184455	-117.15805320000001	132.0	31.61		San Diego	4.267918611111111
1200	1554019	37.8591252	-122.27470729999999	224.0	104.35		Berkeley	4.2192147222222225
1201	1553842	37.7182732	-122.4758929	166.0	36.38	94132	San Francisco	4.279726944444445
1202	1554072	37.391036	-122.084626	91.0	131.39	94086	Mountain View	4.33475
1203	1554171	37.7436698	-122.458716	304.0	79.26	94122	San Francisco	4.6785075
1204	1554138	33.8547791	-118.3925253	410.0	34.55	90254	Hermosa Beach	4.709350833333334
1205	1554241	37.7611009	-122.4344261	37.0	38.98	94114	San Francisco	4.7877925
1206	1554297	32.8184441	-117.1652551	160.0	98.65	92111	San Diego	4.8497916666666665
1207	1554378	37.7130931	-122.40213429999999	74.0	45.27		San Francisco	4.842924166666666
1208	1554405	37.824939	-122.285785	44.0	41.58	94612	Oakland	4.926878611111111
1209	1554384	37.7680007	-122.18089950000001	160.0	62.57		Oakland	4.9164658333333335
1210	1554515	36.9887638	-121.9954646	70.0	44.82	95065	Santa Cruz	5.035495277777778
1211	1554480	37.7546255	-122.49286629999999	68.0	102.83		San Francisco	4.999547222222223
1212	1554459	37.7587831	-122.41007579999999	28.0	45.04		San Francisco	5.126001944444444
1213	1554544	37.33892520000001	-122.0425122	54.0	97.62	94086	Cupertino	5.2283075000000006
1214	1554818	37.6310561	-122.4409507	130.0	33.09	94066	San Bruno	5.3189408333333335
1215	1554725	32.7260986	-117.1695491	160.0	126.23	92101	San Diego	5.7843075
1216	1554865	37.462493	-122.22551399999999	45.0	46.14		Redwood City	5.869573055555556
1217	1554950	37.810858	-122.297498	20.0	31.96	94612	Oakland	5.993364722222222
1218	1554969	37.7877881	-122.4088321	2.0	42.52	94102	San Francisco	6.13871388888889
1219	1555120	34.0143376	-118.4974463	136.0	56.03	90401	Santa Monica	6.304052777777778
1220	1555162	37.7420415	-122.193302	55.0	244.02	94603	Oakland	6.478697222222222
1221	1555147	37.4237495	-122.1321919	1.0	36.2	94306	Palo Alto	5.163010277777778
1222	1555219	37.706941	-122.463624	244.0	64.4	94132	Daly City	17.94015472222222
1223	1555201	37.762006	-122.44948799999999	193.0	47.04		San Francisco	18.352364722222223
1224	1555275	37.775388	-122.40748300000001	198.0	54.63		San Francisco	18.918511944444447
1225	1555297	37.7614722	-122.1669483	68.0	45.5	94603	Oakland	19.806351944444444
1226	1555276	37.67341079999999	-122.1058514	184.0	46.84	94541	Hayward	19.85287138888889
1227	1555300	37.3230275	-121.9079279	134.0	114.72	95126	San José	20.484518611111113
1228	1555464	37.3723824	-121.97654170000001	45.0	81.29		Santa Clara	20.779811944444443
1229	1555486	37.7962302	-122.25071979999998	189.0	94.66		Oakland	20.939650833333335
1230	1555511	37.8992611	-122.27592040000002	79.0	179.37		Berkeley	21.693705555555557
1231	1555560	37.5251398	-122.26220590000001	227.0	73.64		Redwood City	22.343541666666667
1232	1555611	36.9811536	-121.955115	78.0	43.98	95065	Capitola	22.4404425
1233	1555634	32.84874480000001	-117.1870635	162.0	66.21	92122	San Diego	22.546689722222222
1234	1555763	37.6824699	-122.4016088	430.0	117.7	94134	Brisbane	22.589132499999998
1235	1555749	37.7288368	-122.4475827	163.0	47.54	94132	San Francisco	23.192420277777778
1236	1555829	37.8642327	-122.2701018	211.0	105.06	94611	Berkeley	23.622915833333334
1237	1555766	37.7030028	-122.45226000000001	262.0	57.31		Daly City	23.804165833333332
1238	1555960	37.586365	-122.339126	0.0	31.9	94101	Burlingame	23.770107499999998
1239	1556118	37.6286424	-122.42257020000001	39.0	72.38		San Bruno	23.803315833333333
1240	1556213	36.9779989	-122.034366	144.0	210.55	95061	Santa Cruz	23.804525833333333
1241	1552616	33.9818432	-118.435323	154.0	35.29	90045	LA	23.94976861111111
1242	1552719	32.7465537	-117.09053359999999	233.0	56.7		San Diego	0.0026241666666666666
1243	1552853	37.780811	-122.39249440000002	205.0	38.02		San Francisco	0.1259361111111111
1244	1552943	37.5762288	-122.3338065	180.0	46.92	94101	San Mateo	0.2526952777777778
1245	1552881	37.7990937	-122.20984240000001	69.0	82.3		Oakland	0.3040630555555556
1246	1552873	37.7358132	-122.1771688	0.0	126.36	94603	Oakland	0.5217258333333333
1247	1552865	33.8871263	-118.3766912	161.0	102.6	90266	Redondo Beach	0.5857952777777778
1248	1552966	37.5501208	-122.33221200000001	75.0	51.93		Hillsborough	0.6047297222222222
1249	1552885	37.7739601	-122.4133956	154.0	53.05	94103	San Francisco	0.6493
1250	1553058	37.7690086	-122.4035784	30.0	43.06	94114	San Francisco	0.9860444444444444
1251	1553057	37.508367	-122.26565579999999	89.0	36.53		San Carlos	1.1769325000000002
1252	1553285	37.6176823	-122.42881159999999	197.0	44.48		San Bruno	1.2706352777777776
1253	1553303	37.4330854	-122.1280425	184.0	28.09	94303	Palo Alto	1.4538575
1254	1553419	37.8626894	-122.2538193	190.0	33.6	94611	Berkeley	1.6232952777777778
1255	1553469	37.81231270000001	-122.2805994	109.0	41.22		Oakland	1.9606999999999999
1256	1553383	37.77412320000001	-122.4296169	102.0	41.38	94114	San Francisco	2.045925
1257	1553449	33.893984	-118.36183600000001	180.0	41.54		Redondo Beach	2.431779722222222
1258	1553372	37.785456	-122.454028	241.0	51.71	94114	San Francisco	2.467013055555556
1259	1553560	37.69422720000001	-122.47553559999999	250.0	35.59		Daly City	2.476538055555556
1260	1553514	37.703461	-122.428074	168.0	74.72	94134	Daly City	2.5534055555555555
1261	1553681	37.47349439999999	-122.24254579999999	117.0	36.28		Redwood City	2.6343230555555555
1262	1553713	37.755531	-122.42356299999999	193.0	44.43		San Francisco	2.7015305555555558
1263	1553733	37.769511	-122.19232199999999	194.0	39.71		Oakland	2.8055583333333334
1264	1553666	37.5089912	-122.2761426	1.0	108.6	94002-3585	San Carlos	2.8398925
1265	1553623	37.397469	-121.849314	27.0	46.45	95132	San José	2.917850833333333
1266	1553813	32.8056521	-117.24027450000001	114.0	71.17		San Diego	2.935415833333334
1267	1553897	37.585682	-122.33404099999998	92.0	41.99		Burlingame	3.1875313888888885
1268	1553908	37.4905545	-122.2251071	225.0	42.92	94063	Redwood City	3.1813352777777775
1269	1553948	37.769919	-122.44495800000001	82.0	211.6		San Francisco	3.286947222222222
1270	1553866	37.3248164	-121.92030790000001	69.0	72.94		San José	3.3061575
1271	1553964	37.7531324	-122.4433388	245.0	62.36	94114	San Francisco	3.3711341666666668
1272	1553967	37.5239659	-122.2904693	133.0	45.11	94002	Belmont	3.383097222222222
1273	1554137	37.7904428	-122.42763	38.0	40.61	94109	San Francisco	3.3927805555555555
1274	1553844	36.9702535	-121.95838400000001	107.0	65.68		Capitola	3.4162158333333332
1275	1554111	32.6240066	-117.09229540000001	53.0	41.92		Chula Vista	3.459345277777778
1276	1554165	37.6973218	-122.4595683	3.0	117.64	94132	Daly City	3.4592869444444445
1277	1554213	37.8108592	-122.2500655	292.0	45.59	94611	Oakland	3.483906388888889
1278	1554248	37.78400170000001	-122.4308857	343.0	74.51	94114	San Francisco	3.5493888888888887
1279	1554280	37.6258725	-122.06596409999999	278.0	41.61		Hayward	3.617224166666667
1280	1554182	37.56134520000001	-122.3206105	83.0	51.63	94401	San Mateo	3.696459166666667
1281	1554264	32.7189537	-117.1705805	269.0	80.14	92101	San Diego	3.709893611111111
1282	1554505	37.762442	-122.477416	135.0	84.86	94122	San Francisco	3.7975186111111108
1283	1554440	37.6641408	-122.0820115	11.0	36.92	25426	Hayward	3.9370000000000003
1284	1554485	37.7884629	-122.4166777	10.0	102.24	94109	San Francisco	4.019005555555555
1285	1554477	37.83815300000001	-122.26391799999999	338.0	124.91		Oakland	4.079704722222222
1286	1554328	37.7964539	-122.2476328	65.0	72.24	94611	Oakland	4.236649166666667
1287	1554525	37.5047112	-122.26480020000001	259.0	96.92		San Carlos	4.1968547222222226
1288	1554628	37.8247771	-122.2732105	397.0	55.95	94612	Oakland	4.210075
1289	1554705	37.7819183	-122.448817	216.0	73.89	94114	San Francisco	4.293568611111111
1290	1554840	37.8667623	-122.2576087	288.0	39.31	94611	Berkeley	4.4838825
1291	1554781	37.6923073	-122.12047620000001	358.0	45.81		San Lorenzo	4.779794444444445
1292	1554888	37.7762161	-122.2202505	215.0	109.06	94601	Oakland	4.7679575
1293	1554972	37.55090300000001	-122.303652	135.0	99.28	944023025	San Mateo	4.881915833333334
1294	1554917	33.8552437	-118.24312759999998	252.0	77.73	90746	Carson	4.952638055555556
1295	1555091	37.866269	-122.253725	326.0	68.35	94611	Berkeley	5.047228611111111
1296	1555094	37.8736282	-122.2665334	121.0	49.01	94704	Berkeley	5.0522175
1297	1555121	36.9670618	-122.0415164	156.0	51.7	95060	Santa Cruz	5.318515833333333
1298	1555124	37.748176	-122.47566599999999	288.0	30.89		San Francisco	5.416474166666667
1299	1555174	37.7603927	-122.4146638	426.0	48.04	94114	San Francisco	6.119234166666666
1300	1555084	37.7315771	-122.38606170000001	199.0	58.91		San Francisco	6.6343749999999995
1301	1555182	37.748992	-122.5059683	487.0	43.96	94122	San Francisco	7.1983991666666665
1302	1555252	37.8220914	-122.2369067	156.0	57.1	94611	Piedmont	18.906154722222222
1303	1555237	37.86201079999999	-122.25708529999999	201.0	52.05		Berkeley	18.955693611111112
1304	1555284	37.7828185	-122.2235355	101.0	41.13	94601	Oakland	18.889438055555555
1305	1555294	37.3793816	-122.08465359999998	142.0	30.22		Mountain View	19.341695277777777
1306	1555362	37.83338	-122.2694581	165.0	39.72	94611	Oakland	19.388627777777778
1307	1555363	37.774014	-122.4645966	141.0	123.45	94122	San Francisco	19.538725000000003
1308	1555323	37.7357143	-122.4446105	116.0	128.03	94114	San Francisco	19.632379722222222
1309	1555387	37.7302179	-122.4556454	80.0	55.69	94132	San Francisco	19.821258333333333
1310	1555399	32.9196944	-117.2307939	129.0	41.2	92037	San Diego	20.27845361111111
1311	1555653	37.8653364	-122.2766672	260.0	44.93	94703	Berkeley	20.5718
1312	1555725	37.6286524	-122.44009040000002	161.0	36.02		San Bruno	20.670470277777778
1313	1555729	37.7177224	-122.4413617	262.0	119.57	94134	San Francisco	20.88242138888889
